Day,Hour_00,Hour_01,Hour_02,Hour_03,Hour_04,Hour_05,Hour_06,Hour_07,Hour_08,Hour_09,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23
129,81.02664184639002,59.19436640671737,38.26758203688773,21.83057841559338,25.461479997526187,38.95342958719341,54.187010037362896,88.70586367374652,63.38251056323366,58.34018561755795,62.81835455584333,85.98571107334027,97.36464441993816,82.74390125986683,92.63187731447192,116.8123656025419,100.76812291074043,155.6303195350225,156.67841730028843,164.90622437623185,175.95712311461276,130.70491014494274,114.31606028202859,80.01552443510434
130,44.49949112117079,29.078499674034525,23.506168922402498,17.37719534500214,28.60207567791752,35.358207684595584,45.955376023954365,63.84784309914779,45.93669012744163,43.45856465850003,49.58556866861181,58.552624464178514,63.31275488562736,59.26121212291771,67.1114215494387,78.25076524400535,66.56477666331247,98.06631092024593,99.06121820414175,104.32958614024177,122.25023980009686,99.83781840245344,81.09815820671213,55.20201493742056
131,40.84336334096362,29.559224161100722,22.45418325873517,17.956852365954465,18.88715367929415,25.77917812522224,37.250268757954984,57.79605003398149,38.012373232282144,34.09665435603623,43.39664218218584,45.55062137940263,58.32162155518683,47.901284375556166,53.438874830402895,65.67110008222114,62.09404708560641,89.47754016850608,92.05914519615152,99.42176976698183,106.87839056708644,84.10733676436756,69.881524366432,52.38300738144047
132,37.72770781089651,26.252198760722358,20.552710313643402,12.182926026060823,22.222466324486266,23.422953316188867,34.7199218170788,50.79146347328893,39.524852937506786,36.21688892948079,40.027734053663835,40.163423536966164,44.24081489195198,42.626379782964406,49.1659239471402,55.72636211934901,52.44344151179121,77.0376975246764,85.80406484067738,87.79925139358593,95.45184687898079,74.20299430158131,58.402233324268494,41.677210661930836
133,50.90386505173779,42.097553751952276,25.83757370171979,24.589758703482726,30.78278399468835,36.631606023155754,44.780086994327405,66.56198599797169,50.07138345268551,48.78018872023067,52.86205120785229,54.842570667979146,64.43409272577635,59.09070326405553,66.87893595401353,83.39896707218999,72.20940602241772,97.97675561226252,109.61308614444836,119.02751310007618,131.06154736697724,105.82484135718813,82.64368489934441,50.57849268312431
134,52.06699556411091,40.1260354102174,32.00659998417583,22.155726448014086,32.25738558627713,36.115958244736156,50.575070745984,75.44200345500388,56.66379057779622,50.223304770469035,54.64371377086976,63.01240124303055,75.5721783582575,61.47071131086723,73.47525662286168,88.77518339172686,77.39793128273324,114.77298577541656,121.9705328627605,126.49951940201866,140.88674663083944,109.07754244360909,82.66606891896714,58.88078035523904
135,75.11708857234875,62.83297243016286,36.33753143451055,36.53691962123639,48.0294083875729,57.99874169603789,66.60494386360776,88.61900792163057,57.86858635204736,57.600372669976025,66.32734055671213,77.53256455774155,83.39958141612355,79.44545740491145,89.72745615266447,101.69622699379772,94.31427705537507,140.705161699905,158.49091001830976,164.27566838616394,175.53035168005718,139.1885798704892,113.34804532640057,77.99964393514821
136,60.75909221834026,45.33232625123702,27.663316499777444,20.630886786931534,40.33567732640235,42.9471045585812,66.24587584133928,94.48250012763837,72.48625953880607,64.95597191557728,74.3805673972213,78.73963651482346,84.37391360291225,73.16365099232071,84.54048512882304,101.30837180802601,92.36466902246904,142.15452777543683,145.77018091126163,157.537190858943,171.2271270788556,130.24114349623926,101.21307069085191,68.91981959013656
137,54.91567929899313,42.99062302904336,27.64318468673682,22.587072230564367,28.334771155147955,33.3123036472171,49.22463437727906,71.75918027376731,56.311621759112384,49.28833946796647,56.543305396136084,54.6500704777671,63.816315038735176,59.29479066014454,66.46113135048982,78.77466183630366,76.66421847251328,107.77906419079167,113.08520864409398,118.57675361285008,135.32091079931985,106.64904415048395,83.69698630337136,57.78586409108744
138,48.76157803299231,35.04069631856462,24.920266019020982,17.4928640326878,21.853754661558753,25.892848979376506,34.22664719858035,52.183491392792305,41.54750940857383,43.031906104223715,47.965884714820696,49.670038232092395,57.19009864085809,52.087429659087945,60.434919707577706,75.05519665775498,69.3037353277666,92.28254316998718,95.69470411536128,103.56564721792198,111.422092976114,88.501093707963,73.5730086409519,53.69656039649396
139,36.6548017966735,20.893642950102226,15.108998603118122,11.073203002410915,14.385261159618956,20.43502454224485,32.86353266448777,43.38079958438911,36.39197860329753,35.339588526904926,40.482395337003624,41.43232436124521,45.080396605492915,39.742088482837715,44.633526356823836,53.75399244839344,48.709122234749096,71.303095531824,75.74546303989297,81.29877867035192,86.62975242418766,71.15108112825762,61.882340980094334,44.97051108600928
140,35.949799221653265,29.78946821789178,25.239480462207833,17.431009525718693,22.68264730927722,31.504626460111407,40.459535187660904,55.668343281759554,37.95453625720459,35.27278513825444,40.244364995811836,45.54808613562077,51.17714537351554,45.404778305619665,46.08284816928862,58.84310167501254,54.35531994753024,74.69411510348345,81.96333438031108,87.74416309728159,97.86030298927513,77.13454367563219,66.41165756397507,46.93863229717043
141,53.55508117881383,35.16241581062014,21.21808966636812,8.630397022172035,19.753679903389852,30.612668340348794,42.289905391393894,64.29719616860224,54.59745104850029,50.738681973020995,62.594318504817636,66.4802794523455,71.65707731806107,56.39148320207559,68.78711661509762,87.38671155960219,77.98613859396175,111.88975382328249,122.09596534621237,125.59291335634359,137.38720103179313,111.71160771502836,88.83744831667978,63.89887570267274
142,58.80415739162728,50.513658976001715,35.98170834211446,26.524125137559786,29.67111226784325,33.962143123077155,48.07870315740273,68.50374810257513,58.014977045976245,55.63530042086684,67.17982020327626,79.8266313484348,88.85129683917486,78.4545959308119,81.34477531106407,98.51111635852592,89.56108255299536,126.02487867901128,131.31647116180542,143.8144535740711,163.7801746456458,128.3901867151599,101.84737744627388,73.1827179864856
143,59.18756061642837,47.07730009953962,38.004226293959796,25.81864607104784,32.53339896698219,47.19744309685137,57.6986078395753,79.84233857715208,55.840707625030745,50.061952264119554,54.01100731098626,76.00590070120157,83.23793675645031,72.87731820954718,75.099958307373,84.26802100832586,80.7638007455311,120.31447601871335,131.12510771272858,141.42455145471084,159.6191069604157,126.42386707025727,104.43754276655794,70.3403989286157
144,67.9713742478561,50.036248692790494,37.053676584733616,30.331320982703353,37.88275659665425,47.50280455575171,71.5903824922567,86.9275947885202,59.99685998809001,58.372074280871516,72.25593946361661,80.07604457520488,93.3643121072585,69.47271759159797,72.52531322395348,94.81061562793869,102.92539282760161,146.10042255159618,144.02467074100295,154.79172095344168,178.19053197880496,147.11399910845745,120.88304556370761,82.24161438303577
145,61.09545585518292,49.666699551956484,30.702758831934723,22.365851178222005,29.0408165088252,30.23901035097104,42.854775358529295,59.731705225718734,47.137461597149226,45.51112847904455,53.90889987566886,62.99190695623134,73.39649526150505,63.55934877080331,76.12906573810022,83.81714312191124,78.08202728870229,115.36111437192427,126.5415288697861,131.26400565740715,150.07148147844566,118.49492253405484,95.63572084518296,65.62854156779802
146,47.88378873138569,38.05478006588098,23.39645910193191,13.4472211984429,17.879148675813184,26.11314676089194,38.56320476950238,56.80854265257686,40.61336759269566,40.984694098514055,45.88167556220689,46.944390887335366,54.99562795178229,51.77126888154333,57.85858690958636,69.5022639734632,64.14730821594677,89.38866831256058,100.46138433241056,104.08120337080847,119.41547585371796,93.00638244349881,78.07186467800618,54.41337428936416
147,70.06204384350482,48.40440730344284,37.76033531384819,29.697604373177953,36.57390945770262,49.81606099906023,65.08751359186228,99.12793182282238,76.9467199342023,66.49015579477751,78.86553212917316,84.13746374415294,99.2284243496583,86.00157046438184,91.29216027020354,107.40317641329528,99.24934713038746,148.08866791848368,154.52939527911855,160.13997786479467,174.01147732201318,142.63198436879844,112.76312804522631,73.02609443029138
148,58.81131798431918,42.84743258770568,28.34769588578721,25.79915352991404,30.412845604997806,43.220081664744754,50.791450201692406,86.04251288993639,57.15872251670422,54.593230349076165,61.58759023062064,66.69586933558152,78.58144362852855,74.70015046698204,80.07697759665946,99.62173610410228,89.70225601445122,123.09362771024496,131.34464812009466,137.67233578110333,156.25270925210242,123.43770350836577,100.3289358216712,65.34014376271594
149,65.73452514164285,47.31752317821926,27.361196751227588,31.152633902636275,30.20753113424967,40.10277511574847,46.55783231093137,73.79823350854214,56.55653941084517,52.2215482793398,55.36375540604823,62.27132190927385,69.69683183384976,60.41451862145813,68.03895142043955,92.55761995268288,86.30979877534325,129.3096485697922,130.7877860268937,136.8987938566513,146.33103589859354,114.03532470770037,93.49269117645879,63.722679863659636
150,62.32094151566562,46.18590714164637,29.58903688725435,23.568750505127525,29.6633144132402,32.23215259995693,45.19670774371496,72.68691759405914,58.69328524414864,53.647887999773744,62.40436329725208,72.6443913172603,74.29958468638061,66.26288129786975,72.78991508955218,82.8572801414636,77.92484850817857,108.67280667735974,117.45572824735561,124.23181431519654,140.55925165092634,107.64574288801353,86.60738133681875,66.96901743641388
151,62.769601940582056,47.426102092701306,28.977204608568094,22.313102572239128,32.295296914250386,38.072736134213166,53.509593318540965,77.34249517719456,59.44223105886906,59.91064284622522,63.37224564381378,74.4390112409285,84.23874176654624,75.28760379354303,85.84171160278153,99.37265590811845,90.1177126623683,127.76526015921617,134.14606670418462,141.37600769087715,150.27612764682308,124.18663222154721,100.14301508109965,63.78183139660159
152,43.961256826067135,30.07248659063713,22.338243962827026,14.594679855538015,22.635370070750405,31.96276685870557,35.78009957832099,50.862015347365436,40.76329407627024,38.135018044429415,43.299289342495555,50.10937842796517,51.86135865261171,43.34436227815104,47.996383601450134,63.33502950764253,55.71600498981409,78.16793859901148,88.23514449791088,92.03317946312548,101.72953072034865,78.16031320331525,65.88480295952091,47.21718477455245
153,35.97559092317617,24.399834326424656,12.10621893774063,11.377745854843607,23.10478343625499,26.91008754515188,36.1868310678941,49.062234533019726,37.23484296650565,33.44154296569706,38.44443084329174,40.764139160859294,42.99705583358853,40.02718195171848,45.66579563141717,52.61159077378777,47.981608696088465,71.7497147471188,79.17350996481869,84.19602402381315,92.97096272564866,70.71026963076156,58.88768651510038,42.15043068698579
154,60.00520564510981,45.38772316477359,32.91267924545644,26.77834870982243,24.61279000761126,31.507958401923293,44.73171291995738,63.58380498834603,50.86386788254519,52.36313685827053,53.441209834572554,59.255858157990815,67.2953883851625,57.60047065648375,57.937231288697454,73.63243883396268,65.61160592558579,94.9923641317223,108.77660954942702,122.10012437875929,135.6870911200826,109.1666025222178,89.35615105019798,61.2738472773296
155,60.94587068182102,44.97477504010117,27.17246309828111,25.474093273552192,34.35645481116748,49.70702503358337,56.43984998952082,71.50197040941718,58.978421057344924,53.52467485149856,65.292041500379,77.74687129250222,75.66158448395426,64.4584126458592,66.54721414342113,83.83524504550667,75.79533186141965,107.96050783097216,119.98436197849362,134.53322899214422,145.31075659867358,121.43386459506746,100.63320262475733,69.03398824041756
156,73.00406784507393,53.23917534707054,46.22722300179948,31.70090012888361,43.29158556931862,50.04007091934354,63.74984852942339,98.27887683973807,81.66238412533161,78.61510918129922,92.13939972490766,97.01530788827995,103.13924377030001,93.76626728020537,100.11703305465235,116.29497364946604,99.1336414789561,156.28370328435093,166.31127529903344,168.18483450864346,181.9314161921068,156.87591919350635,132.58737597675884,93.14560500503853
157,52.38849050181544,39.13048745215879,22.64962044838685,16.603915299135323,25.040116760669296,31.156563856049726,42.513501185898335,69.97170199659978,53.691914867063424,52.20821485573083,62.79730201571273,71.91907179063068,82.29043617611364,74.32838642929522,79.40539376270173,89.40866551882709,76.39732345683908,115.71716881273267,121.71964135994452,136.43927821650743,146.36320460561882,117.65752727672259,96.12576917351245,61.026622329553014
158,36.539115797258006,22.924637867191432,16.330211749722235,13.12263653965441,20.205283597319955,22.85797712575177,30.364246893393723,45.266368014530975,35.34319121115138,30.604818820924045,37.50250255409301,43.819044006021755,50.31735998588992,43.72373862174137,48.50558108434865,60.820891862877204,53.04321186649296,76.81926842085134,86.38459220990015,89.969224163173,100.364526862262,80.12284968120315,66.79072935087939,46.98985741971216
159,29.025361693424447,21.38840683827939,13.885201795115155,11.745548310319403,15.18478688058561,18.64427954282919,26.048263746474518,37.46814569293181,30.86787626409691,26.016337428319815,31.567780691392322,33.60812076858827,36.47106212139039,32.64599132209571,34.0225096649124,41.31936492375546,38.520578898984255,56.59502575916966,63.558693292181076,65.31494422975138,72.72429074718194,57.23996274697624,49.14756770761812,31.438024718218486
160,31.735296112681798,25.990484043965647,19.856957665925236,14.575512699738008,20.586759538583472,20.5695122712861,26.744584906009745,37.43384216278833,28.756822483115393,22.8424833933546,30.229258658557605,36.753542312427925,39.28323584303371,37.59774903333475,41.45275359177924,46.18751132234376,41.072977031616894,60.01264335047885,65.25593756429274,71.12906607417655,79.5482291894474,61.99927048314632,50.5642944951902,33.795608186117725
161,72.35825994210646,51.71467257314204,34.04499925393243,24.202281247906555,27.705422123704782,37.70275701109392,58.927042417931055,82.40256326814426,55.00829939934588,52.72893813895678,60.00005613721145,70.79098392275858,84.30878391275176,72.40618208956602,80.6738210708629,97.9889127537768,84.21200272278115,129.36113915239426,137.32789116561918,142.6810224135144,155.8184574008656,126.24596601274563,107.10791796002368,76.16040299381373
162,78.89294769401958,58.29676935367619,41.67145336348921,37.723759548106145,54.05684522091621,61.25435223774641,85.04264241240631,105.32715761995833,81.86293672089575,84.18385216305572,90.73610112747882,106.45227000434326,120.03142560035289,107.27075314508267,122.2214083970208,135.6536065718232,120.62191009484832,180.52048328706675,189.14223394719986,189.90487996835367,212.0084504726719,185.6055586127768,134.97165746145697,100.77720649315594
163,80.92487149749557,63.8459479579345,46.78795010980798,27.312107853356167,31.24883287468807,41.37733570248787,66.10461220008847,91.48538890968057,73.98265817297512,73.5943170254139,85.41050144842579,96.29564066431837,98.9589821786931,89.06984743848639,101.71559669520546,127.74373920160495,117.0278012396254,177.10927424694216,186.82876903297972,193.86867437923155,214.7922779407396,179.080931821172,137.0947154437181,92.916301249471
164,57.30167819161022,40.71723307051341,23.86436444328466,20.896684351189165,26.978457372420003,37.45803477659143,50.08216786682542,67.9084079111543,56.10582404998818,58.540166640338974,63.77015031383797,70.9273571851132,82.58492826915831,73.37660081365401,81.96562039147791,95.7192899896594,90.07938211596269,124.01497182076291,129.6870103946779,137.15085931886466,144.72603877265863,112.9345441153346,97.62960349904105,72.55513158574729
165,57.58135259495682,39.63068221002209,30.788845085448504,22.958556036639507,25.103133352576176,35.453449079968685,52.43158010364441,75.17832145117649,54.53852271259394,48.429613094673954,51.123205760591965,65.42862728513546,72.24542896097601,69.85456791971653,73.2510092812914,91.99356782283552,75.46407960581764,111.73972432225622,116.07041991102429,122.19928435078987,133.16417125053314,105.68360894947898,93.91876154312182,62.791702050435546
166,37.44554177961571,23.458601289886957,21.169839325577627,15.294888691628985,20.81906313569166,26.60365834968689,32.24647313117148,45.70851763245278,33.40865903836992,29.511379265063322,31.00501140511522,36.79682906551055,43.88110084143725,41.51549764777305,45.580684694726926,54.563042488090254,50.077167547625734,69.64879813634867,70.87340037853943,75.49436865752487,82.13621015553139,68.62397110649998,61.53304449408648,44.39513135304517
167,26.980109994287496,20.335952312372473,15.551081018380827,10.361044707078838,13.996318072348322,13.606174455763234,19.982182077262628,30.923915718800203,24.793228554618135,22.142933065108394,27.389443845866523,31.164833210131064,37.67411460178178,31.06051987561736,30.968359019003866,35.002515054479026,33.79141145142266,54.51415229907972,58.42808592745515,62.95992067478869,69.27219001106454,55.700833168464776,42.50275373122515,32.9306634517761
168,56.00294789938114,37.295192767820176,18.437116248465443,16.947366443972925,24.74867734986023,31.55828323228079,50.980162809057276,68.07615448070034,48.15781218444047,48.34091307726058,56.8834496494539,58.297714006184954,68.91658391031092,68.3868157238743,71.15541262707718,81.40825572839806,72.20335547803357,110.09039130395014,119.35632178981828,120.85338621800867,138.89249679237597,114.84427438337528,93.01153750765879,56.5506442179776
169,72.09281825834033,46.597596247463166,34.563371263848246,30.236156282999083,41.139174100776614,35.80428613944923,52.71164910644732,84.61421259989224,63.297395835997776,52.91279101912014,62.501654345727374,73.54420832370843,76.29202084769892,78.84473213968957,90.2837199342212,106.33350354369308,93.28035133610183,135.3471070365227,141.95401113747425,147.9056405900015,168.3840642930105,140.1066831625675,112.44625708623055,76.00600402170598
170,81.61021883604396,65.00771946036365,40.399180513675084,23.340490983237693,40.959297879735736,43.95201219433743,69.41982703851106,99.68435994232387,70.43148801818927,74.46407485402888,88.03700561250089,98.09740703401324,107.48223617421434,97.14947213739296,99.74727978609255,117.55262255267212,100.60862727565785,156.67199963153752,175.87507973755393,182.28675183019723,203.38528808868043,159.70484814310444,127.75322088626108,87.04662874386213
171,65.77231324021615,55.459831704793515,36.87208954534927,31.937473656581723,40.431107122394735,44.141858524345885,61.24325591196767,82.05624294252263,66.3647869167165,63.056286827383616,68.66863330354796,72.39844064873654,82.45409837981617,71.61552429214889,85.19704723627945,100.6489153705658,104.03304356677641,151.9112017860477,156.4128170264182,157.70660482602554,177.353993984463,133.75509859456187,115.80166672111099,83.90967197492888
172,71.47458904570682,50.44167599098443,36.836113696744604,32.67664936265656,35.851557278098156,39.81501122886036,62.17664279524421,85.42586415811891,65.28530563040266,59.29619522649949,61.6105252205435,75.89714348924937,74.9335545279778,73.6222642946464,80.7240285097515,96.83119118033558,87.0585823120146,131.41259959138486,141.15417403233576,155.19411719624483,167.7485474521733,132.68071367357413,106.02149603914758,73.87059564739938
173,42.09752786612852,34.875738904098526,26.792763104706548,14.131074662077863,16.907444332085294,21.46833096281795,36.32336402873104,50.78438942827128,40.082117336735124,41.28806600826145,47.42761049461992,48.372172113467485,50.68549837798953,39.445557361822,49.89442816536556,59.02922896045876,56.10446675505285,85.175747255234,87.62947538399841,97.3536124388248,105.42064594281405,83.30258950155441,65.19481766574027,45.74591021897527
174,35.543652752904904,32.138322587618426,19.64857944164308,15.001237434252413,18.549669364694406,25.231651765215773,33.688425609850825,43.71595749315165,33.64216682640193,32.79058564186079,34.329442633057305,37.65338833197076,42.397249841241134,39.93837140840781,44.45927572377694,49.27733787008916,45.42147194451408,73.44810824446039,79.83180889802303,85.56505692979069,93.85226973875383,79.8772892854767,63.52675342276729,43.143193266015246
175,58.897851722178224,42.93254558113591,31.754704816081627,15.716407294975099,21.632406975195693,38.00415951175956,50.209097672862015,69.85471939942944,52.65836556012482,47.72701378905253,58.570398077719446,62.474151499606705,78.05277090840447,64.62697697257681,73.35270649852568,89.73714748812614,83.60055845176443,121.23659183765186,128.85431540581342,136.21615148264922,156.46014844665362,123.74429046171021,103.68498204552938,68.54225095066616
176,64.81089675793407,48.08337978091407,36.13581794119568,24.171496801058,29.532052001447575,38.15494074193714,55.21758007580459,71.62604554166623,51.65879319372635,55.73999829083117,63.204615771446186,70.97676705747483,82.16336652273478,75.79107745682444,89.77816814123061,105.03443285467621,92.03047512629752,131.60508367068454,142.05176436588243,152.3191023458856,162.28606361940683,132.4898105430221,114.18692495155108,77.53414142100036
177,64.40761421543898,44.5838552536,25.705787751542097,20.296940903943653,33.04137870851027,39.543315201084845,60.345463875531266,86.51403562120957,62.506527612482124,60.54789256565354,66.38157860796339,73.99223341694046,85.71435682598016,85.35394968841833,82.61587330739877,96.51514825805535,93.13872259051892,130.5283858297367,136.1285063192821,151.12479460981973,164.4472071782478,134.00984763773403,106.5180946074201,67.30841537189168
178,55.33873417120446,44.215072700416385,30.075090283467738,19.487655532394022,34.76976401874144,39.859450498820856,48.94753467534939,75.44305618282496,59.25128769092033,51.417315553035515,60.33400606027017,69.02824761994819,75.93274562242453,67.45791801726676,67.03885462262241,81.94107544870124,76.12741108726456,110.76071237149137,118.06017328349914,129.06890075477534,141.3984066606362,107.37243559328515,86.48568175790638,58.55612358112713
179,50.076154366296116,33.76318579473222,21.807165040439276,14.111739905339864,24.83799843544858,30.732919917986333,45.460852285854365,64.82540925372057,44.3273515790534,42.271180409170945,54.66015006997138,54.27184318037156,64.64114300624311,58.066026077658485,59.160812938676536,75.24587422372863,72.34231540576015,102.65260849662577,109.3536177342277,120.68425908641342,128.6753816875942,108.26626285516207,91.63920696123195,58.39013625827552
180,39.87692256586228,30.027150784873758,23.18715484753823,19.765595330593936,26.46888189570732,24.745583952347356,38.032311413610046,52.91076866805771,34.62818816304037,36.38398306944992,37.89468310646391,45.41985408573885,48.55931135353265,43.467058642583766,49.92899985502723,59.11885217374674,50.683911878946645,77.66221181964174,80.35690515846161,88.14037702052902,95.30131443260976,77.31068315300679,64.10341551246171,49.367902955985244
181,30.07744518018204,23.852865375827026,13.333023565196566,11.5869619854498,16.12092729846045,22.432680692688965,33.58737946122476,44.23595365430726,32.92776787827975,32.37711555164695,34.54783083974099,39.550194412696,45.19188533186133,37.648225094526865,39.00679107928981,49.437907426431224,47.78412741282636,65.65813941626254,72.0887484553931,75.83014742707601,84.47556799087269,69.99261395242091,56.835417795302355,37.40846178299072
182,48.84642016864638,35.92813555568666,23.14388131260506,21.148254205364182,24.135933955674574,27.95069249673678,41.97590816678116,62.57425063572693,46.30220673183176,39.302663970994175,47.13294966857304,61.33499779546397,66.6357909051112,53.24499865956256,57.153730227549346,71.24014773500893,67.615847034782,95.88693520782104,109.34794633906729,114.91030043456497,126.17672025349064,103.98019348051115,83.91258483431146,51.68768061649531
183,44.00343428147349,31.37021800439637,20.128695319930976,15.781504110742803,23.823363722116508,26.778516152674005,36.47034248542727,54.37042111494408,42.70061784635368,41.26849818057887,47.878630764384,55.533244008678395,58.24402548905055,55.01532551194372,59.890262310145715,70.21290893451716,68.62491553683103,93.28546606906058,95.54446088852782,105.43395151427261,115.01369425620311,94.67448075054908,77.09874556707506,48.095422088908485
184,67.17023616997662,52.775781218735304,34.667439081269464,28.31793280400532,40.05284943745445,51.54463563497144,67.19410802464691,84.69797601880336,63.70739178522194,55.91425466580776,63.00915654473967,70.50393343208445,80.04009436543383,73.69253580025045,90.75297866581025,104.98076342999993,101.68470279741173,138.520794365979,147.3366016850054,151.3011901948845,166.84498750247676,130.16300713371388,109.00559421283904,72.09746307207166
185,46.62979496205304,35.757459637437634,25.11900325885096,20.190162113282035,23.775694353080283,25.678516199859196,32.46578129585453,51.27742275356202,37.728773000848605,35.430982163843986,41.33233839828553,51.107684587060525,57.168904852276064,51.711596981740996,56.015894159284706,74.0782704602357,66.19681378164996,88.57659194939677,94.7906069989143,99.26138754433224,110.04252280286745,91.15215832831714,81.94108033646722,52.708779340296
186,33.29389460324534,23.429898066274014,11.151952578646517,11.695716680675503,14.392164977398961,21.375372288978305,32.73219833996034,44.168347300592636,30.66303639939798,23.198577286250153,31.564735674295388,41.457275711340145,43.570524956265885,39.95416671757323,42.80327393121997,50.028524701264644,49.53225716729803,70.25404919178678,73.80434244525928,77.88898839854848,86.31240453998497,65.44232197977551,53.43259595964206,40.85248101156308
187,33.47682642502135,23.751975247304756,16.231745356437877,14.638252754733406,18.215701264326267,26.26044567490338,32.369822874223956,43.0311796734707,29.64763643022211,24.431215566502395,31.856621502604675,35.07188462907855,37.861284400593675,35.799275409533244,38.597805907772724,48.48349125351253,44.71968598495851,63.06438679646349,67.85375590830024,68.87252862950871,78.87708859111441,62.252342751850634,50.83328095258585,37.739079961021396
188,32.58117584118108,23.098754122404305,17.485782270189183,12.837930671825738,19.085673513309285,20.507071622430562,27.95922438980918,38.35904789279348,26.431717777734193,26.35225269325777,29.98992917171802,33.56166420827573,39.11119330216433,33.51228811291094,38.64106057177448,46.50935960126998,47.07999436822886,64.761102377569,66.17934248229369,70.29019939308117,79.8837779481091,62.408890625818806,50.14087734545619,32.37455136710119
189,63.26850476692396,49.39525221558555,36.67159553094775,28.666825777595438,39.58154944164568,45.12626015825751,63.1615166330952,88.01171560839035,65.24306528195369,49.86259016803491,60.95642335485634,75.48574806872217,80.34471268778924,80.82897497527038,90.35017966187549,110.63538314701691,105.45738918903069,133.0107263717475,145.58334030326293,153.51117019797053,173.85172958897496,141.78696285081077,111.07358956889576,72.5625147440451
190,59.47330165733856,45.86424684576367,27.004282368673863,17.18385906476088,25.32406989313052,37.09208488018358,50.787835583833065,80.58775099900394,57.150272023834624,59.51196048899962,61.78520641321107,69.56415053314907,78.60183155366988,67.12728169594479,73.82902314040798,92.8273708776892,83.97027228012867,122.63959575333179,130.5851070014118,140.893702023122,154.1322931439812,130.75988400680635,97.95402888016925,68.437652394211
191,71.00068111830258,51.75824114028607,28.374411892467513,25.170348367644028,27.33876539537618,42.02789406829781,60.59036838481671,85.9026817461457,59.26483278406597,54.73029581216923,56.36955893663901,74.20486031085207,86.34795395339457,80.9743613904025,84.42366701998644,101.73764594753388,97.74392394866238,143.8990823806457,157.54981238192295,166.30243440533994,183.70443441338165,146.67653352538537,124.74810257542595,83.46058641878753
192,60.671190190406094,45.93664034177474,30.574923472772785,22.12551244684826,34.126292995140176,42.547122273763215,55.14711439200107,87.42535512147896,62.063327513420674,59.314489586375814,62.256511000686395,68.40971633662924,76.00892064067635,76.64072491652237,82.75477603562783,97.80496234424199,83.03699024934964,124.99681219896978,129.4093241986881,136.6131218556085,156.414335985641,123.59792752131548,106.9915933967833,78.7712022892818
193,41.073025049353745,30.91791364129428,20.122677434477346,15.938990511307635,21.91998198046331,25.704336990312743,32.77641994153836,49.754196287707224,37.913765021798376,33.729924095451956,39.38726427863979,42.88122911946165,50.602496161461474,45.98616700615632,51.40731709844549,63.13278075846359,62.717037370198106,85.44048403030396,90.3137927604657,96.52843264434868,104.37570882826975,85.20032966574573,71.55433291813875,49.054703885858565
194,43.22427674632259,27.440842182560782,16.5308225990593,10.004666235936199,18.730826030723794,23.80894648582326,30.928850970201527,47.00602194683349,34.420210900549904,38.14891602311863,39.175358329173584,45.27545250938316,45.971210979508996,42.58576564615167,45.633230434675184,51.93894290116699,43.909185437265506,68.83433187405214,77.51195325497176,82.3956473979843,88.41847492326754,74.63972297876293,61.36108431286875,44.11544858282976
195,38.35749934628799,34.516558749485135,22.995938356745945,14.732939597923735,21.615123494162937,20.016551836799202,31.339391135711466,44.9768755297489,36.96910659901652,33.950867541878075,36.3382468442128,41.71819561229108,43.44341970377591,44.35963230229322,47.53789886818001,58.113874757064295,51.1293693039337,75.5481284226119,79.65229627534075,88.65927441622243,92.68456480003896,73.30723663982737,58.659418371958736,37.927979645010055
196,57.37147496019539,46.177384865927614,27.973067485470562,21.07592760344165,30.18938620945072,38.893342876035874,50.38519268034813,63.45985738256107,47.307646395679875,53.923050711700135,56.4369015808006,60.43044608310308,70.24829418335601,63.86291235758935,69.09469786306546,84.77703658753272,77.74369475004275,115.94623079327317,124.65890427238838,127.27827142552127,145.38701385821554,115.35592781443569,91.49061617783303,67.3393133788774
197,73.82310111944922,53.72612339764352,34.72045184104287,28.81732308750283,38.47033292655752,50.23769901422414,58.69410113897804,94.04387879331881,69.90348268231422,67.60985946307173,82.13719081582245,94.42419661275093,92.84285719162877,88.11898853265248,96.61365115883731,118.18840485211986,98.7590894304898,141.57716656757825,154.53422421874137,160.672567903684,179.66224544063962,151.27462244939295,132.47876607589512,89.7052060413139
198,100.72585593168164,75.70651406704,55.751293412628435,43.737316298810256,45.04286288799504,65.57229139428634,81.79310518735883,110.29352680606449,91.10841866793699,82.38051956846712,99.5829732955913,112.8877881592557,116.69188167812034,96.17565293220788,122.79607108216146,149.0989598875901,143.31157482364966,196.63745432868248,213.3048489831861,230.83921648402085,246.36634912698915,193.76565192485464,157.21914854521654,108.37041049273546
199,75.0038227867078,53.15751478013536,37.96457825751327,31.17001785588214,44.87053327370408,54.4565714678818,66.23157126885712,105.62276310290918,81.43278363251449,71.87055922862078,87.81352929636633,101.33514632461497,109.4735547360763,98.7114169253297,115.62663236505088,138.4615419595724,120.56654694004918,186.78807681397188,201.76555492033413,204.1529147941067,221.87447144664083,174.53363039525834,146.22172218699188,105.02441321183744
